Recall,Precision,F1 score,Validation Critic,Anomaly Critic,Val-Anom critic,Critic cost,Critic cost gp,Mean critic cost,Evaluation time,TP,FP,TN,FN
1,1,1,-14.7981281280518,-26.1438980102539,-11.3457698822021,-0.736721038818359,-0.693410992622376,-14.7981281280518,2.00451517105103,64,0,64,0
1,1,1,-15.0997695922852,-25.5254325866699,-10.4256629943848,-0.742920875549316,-0.662241339683533,-15.0997695922852,1.84424185752869,64,0,64,0
1,1,1,-15.2380561828613,-25.4158611297607,-10.1778049468994,-0.605511665344238,-0.564781904220581,-15.2380561828613,1.99387907981873,64,0,64,0
1,1,1,-15.579665184021,-25.0311336517334,-9.4514684677124,-0.668113708496094,-0.581467270851135,-15.579665184021,1.87850403785706,64,0,64,0
1,1,1,-16.1493721008301,-27.9748611450195,-11.8254890441895,-0.816312789916992,-0.72896933555603,-16.1493721008301,1.97659993171692,64,0,64,0
1,1,1,-14.9556121826172,-26.0123023986816,-11.0566902160645,-0.691749572753906,-0.638781785964966,-14.9556121826172,1.85910701751709,64,0,64,0
1,1,1,-15.9503259658813,-25.7957782745361,-9.84545230865479,-0.680442810058594,-0.572756290435791,-15.9503259658813,1.99602890014648,64,0,64,0
1,1,1,-15.9415073394775,-26.2629776000977,-10.3214702606201,-0.633646011352539,-0.58388614654541,-15.9415073394775,1.86678600311279,64,0,64,0
1,1,1,-16.8789825439453,-27.1037902832031,-10.2248077392578,-0.696254730224609,-0.636448800563812,-16.8789825439453,2.01943683624268,64,0,64,0
1,1,1,-16.7866821289063,-27.59743309021,-10.8107509613037,-0.661327362060547,-0.613149106502533,-16.7866821289063,1.88187289237976,64,0,64,0
1,1,1,-17.1886920928955,-27.5398788452148,-10.3511867523193,-0.634632110595703,-0.548313498497009,-17.1886920928955,1.99787092208862,64,0,64,0
1,1,1,-14.7661294937134,-23.2705192565918,-8.50438976287842,-0.734188079833984,-0.69487464427948,-14.7661294937134,1.86698698997498,64,0,64,0
1,1,1,-16.8688468933105,-26.8130798339844,-9.94423294067383,-0.642179489135742,-0.595737338066101,-16.8688468933105,2.02265095710754,64,0,64,0
1,1,1,-14.6220178604126,-23.3293418884277,-8.70732402801514,-0.722310066223145,-0.635806918144226,-14.6220178604126,1.87323307991028,64,0,64,0
1,1,1,-16.4465522766113,-27.3313636779785,-10.8848114013672,-0.719821929931641,-0.67940104007721,-16.4465522766113,2.0187029838562,64,0,64,0
1,1,1,-16.7515182495117,-28.9459056854248,-12.1943874359131,-0.649202346801758,-0.579102575778961,-16.7515182495117,1.87329506874084,64,0,64,0
1,1,1,-16.1960830688477,-26.5599308013916,-10.3638477325439,-0.761253356933594,-0.698994338512421,-16.1960830688477,2.01135206222534,64,0,64,0
1,1,1,-16.1642112731934,-25.5872955322266,-9.4230842590332,-0.718940734863281,-0.650704443454742,-16.1642112731934,1.89764499664307,64,0,64,0
1,1,1,-15.9603967666626,-27.4958629608154,-11.5354661941528,-0.745634078979492,-0.680235862731934,-15.9603967666626,1.99663305282593,64,0,64,0
1,1,1,-16.1982116699219,-26.42702293396,-10.2288112640381,-0.919158935546875,-0.749023616313934,-16.1982116699219,1.89196085929871,64,0,64,0
1,1,1,-16.062816619873,-28.7667922973633,-12.7039756774902,-0.677156448364258,-0.616286396980285,-16.062816619873,2.01889300346375,64,0,64,0
1,1,1,-16.8928184509277,-27.7933692932129,-10.9005508422852,-0.737066268920898,-0.695844948291779,-16.8928184509277,1.89596819877625,64,0,64,0
1,1,1,-16.787181854248,-26.9952964782715,-10.2081146240234,-0.770223617553711,-0.706235647201538,-16.787181854248,2.01597118377686,64,0,64,0
1,1,1,-17.8644752502441,-29.7939949035644,-11.9295196533203,-0.704387664794922,-0.656046867370606,-17.8644752502441,1.90403199195862,64,0,64,0
1,1,1,-16.4176082611084,-27.1135272979736,-10.6959190368652,-0.812332153320313,-0.745063364505768,-16.4176082611084,2.03633403778076,64,0,64,0
1,1,1,-17.5456352233887,-27.3554191589355,-9.80978393554688,-0.693979263305664,-0.599189102649689,-17.5456352233887,1.88713097572327,64,0,64,0
1,1,1,-16.4124183654785,-26.3913536071777,-9.97893524169922,-0.741271018981934,-0.680275440216064,-16.4124183654785,2.05134797096252,64,0,64,0
1,1,1,-15.4864368438721,-26.4296646118164,-10.9432277679443,-0.726387977600098,-0.694933772087097,-15.4864368438721,1.91129899024963,64,0,64,0
1,1,1,-15.8348169326782,-26.7302780151367,-10.8954610824585,-0.596355438232422,-0.518895328044891,-15.8348169326782,2.04273509979248,64,0,64,0
1,1,1,-16.6416893005371,-28.0758800506592,-11.4341907501221,-0.811649322509766,-0.756800055503845,-16.6416893005371,1.85618591308594,64,0,64,0
1,1,1,-16.8293380737305,-26.998218536377,-10.1688804626465,-0.667072296142578,-0.566069543361664,-16.8293380737305,2.03957200050354,64,0,64,0
1,1,1,-16.538257598877,-28.1121063232422,-11.5738487243652,-0.667049407958984,-0.628382205963135,-16.538257598877,1.85839104652405,64,0,64,0
1,1,1,-16.8143119812012,-28.7005271911621,-11.8862152099609,-0.582675933837891,-0.505852043628693,-16.8143119812012,1.86868119239807,64,0,64,0
1,1,1,-17.7100105285645,-27.8450698852539,-10.1350593566895,-0.720434188842773,-0.573575794696808,-17.7100105285645,2.03824782371521,64,0,64,0
1,1,1,-17.1525955200195,-28.6148338317871,-11.4622383117676,-0.702310562133789,-0.64898955821991,-17.1525955200195,1.88477683067322,64,0,64,0
1,1,1,-17.7607307434082,-28.3815765380859,-10.6208457946777,-0.684377670288086,-0.580114483833313,-17.7607307434082,1.98640608787537,64,0,64,0
1,1,1,-17.2280044555664,-26.3201103210449,-9.09210586547852,-0.784063339233398,-0.629973948001862,-17.2280044555664,1.89527297019959,64,0,64,0
1,1,1,-17.2936630249023,-28.4447841644287,-11.1511211395264,-0.587053298950195,-0.502913534641266,-17.2936630249023,1.99842596054077,64,0,64,0
1,1,1,-15.7485084533691,-26.3799419403076,-10.6314334869385,-0.705028533935547,-0.645139575004578,-15.7485084533691,1.87491798400879,64,0,64,0
1,1,1,-18.2212200164795,-29.6803417205811,-11.4591217041016,-0.609279632568359,-0.570449233055115,-18.2212200164795,2.0024471282959,64,0,64,0
1,1,1,-16.4087257385254,-28.2873077392578,-11.8785820007324,-0.708229064941406,-0.663550674915314,-16.4087257385254,1.87275195121765,64,0,64,0
1,1,1,-16.6274261474609,-27.7973098754883,-11.1698837280273,-0.836248397827148,-0.735211491584778,-16.6274261474609,2.00854706764221,64,0,64,0
1,1,1,-17.3558006286621,-29.7389678955078,-12.3831672668457,-0.845191955566406,-0.794042766094208,-17.3558006286621,1.89195609092712,64,0,64,0
1,1,1,-17.2717895507812,-29.0782051086426,-11.8064155578613,-0.832807540893555,-0.736988663673401,-17.2717895507812,2.01306700706482,64,0,64,0
1,1,1,-17.3829326629639,-28.1680793762207,-10.7851467132568,-0.745893478393555,-0.696175873279572,-17.3829326629639,1.88285398483276,64,0,64,0
1,1,1,-18.2201995849609,-29.9379444122314,-11.7177448272705,-0.806741714477539,-0.751019954681397,-18.2201995849609,2.00289678573608,64,0,64,0
1,1,1,-17.5275726318359,-28.8718872070312,-11.3443145751953,-0.773357391357422,-0.723593473434448,-17.5275726318359,1.87707018852234,64,0,64,0
1,1,1,-18.0998344421387,-31.14772605896,-13.0478916168213,-0.758859634399414,-0.632603049278259,-18.0998344421387,2.03836107254028,64,0,64,0
1,1,1,-19.2503204345703,-32.2172584533691,-12.9669380187988,-0.644313812255859,-0.588498473167419,-19.2503204345703,1.88703107833862,64,0,64,0
1,1,1,-19.0706939697266,-32.4113883972168,-13.3406944274902,-0.809928894042969,-0.76568990945816,-19.0706939697266,2.0235698223114,64,0,64,0
1,1,1,-16.3961181640625,-26.7422294616699,-10.3461112976074,-0.773853302001953,-0.689773797988892,-16.3961181640625,1.8944091796875,64,0,64,0
1,1,1,-17.6597099304199,-28.2481269836426,-10.5884170532227,-0.708156585693359,-0.590702950954437,-17.6597099304199,2.02591419219971,64,0,64,0
1,1,1,-18.4156742095947,-28.65500831604,-10.2393341064453,-0.770755767822266,-0.720947206020355,-18.4156742095947,1.86987590789795,64,0,64,0
1,1,1,-17.7243232727051,-28.4470310211182,-10.7227077484131,-0.789134979248047,-0.708122074604034,-17.7243232727051,2.00042200088501,64,0,64,0
1,1,1,-18.3264560699463,-30.2617225646973,-11.935266494751,-0.613147735595703,-0.539721608161926,-18.3264560699463,1.89898014068604,64,0,64,0
1,1,1,-17.8485565185547,-29.8932056427002,-12.0446491241455,-0.754817962646484,-0.645232379436493,-17.8485565185547,2.03196310997009,64,0,64,0
1,1,1,-18.4154663085938,-27.5346946716309,-9.11922836303711,-0.758827209472656,-0.672005593776703,-18.4154663085938,1.90630793571472,64,0,64,0
1,1,1,-18.0643215179443,-31.9651870727539,-13.9008655548096,-0.715543746948242,-0.675068855285645,-18.0643215179443,2.02634382247925,64,0,64,0
1,1,1,-17.2433300018311,-28.543571472168,-11.3002414703369,-0.785379409790039,-0.73243522644043,-17.2433300018311,1.89557194709778,64,0,64,0
1,1,1,-17.049488067627,-26.9594917297363,-9.91000366210938,-0.722806930541992,-0.615546464920044,-17.049488067627,2.01672983169556,64,0,64,0
1,1,1,-17.188591003418,-27.3141651153564,-10.1255741119385,-0.882827758789063,-0.762682855129242,-17.188591003418,1.90116286277771,64,0,64,0
1,1,1,-17.1225204467773,-27.3778858184814,-10.2553653717041,-0.732658386230469,-0.672099173069,-17.1225204467773,2.02896285057068,64,0,64,0
1,1,1,-16.9181022644043,-28.7495956420898,-11.8314933776855,-0.728042602539063,-0.621577143669128,-16.9181022644043,1.90158295631409,64,0,64,0
1,1,1,-18.1549797058105,-31.6804599761963,-13.5254802703857,-0.702600479125977,-0.654921114444733,-18.1549797058105,2.02607989311218,64,0,64,0
1,1,1,-16.790210723877,-27.2915935516357,-10.5013828277588,-0.786228179931641,-0.72881543636322,-16.790210723877,1.89593005180359,64,0,64,0
1,1,1,-17.444637298584,-28.0071220397949,-10.5624847412109,-0.832124710083008,-0.780888974666595,-17.444637298584,2.01936507225037,64,0,64,0
1,1,1,-18.889669418335,-29.8295021057129,-10.9398326873779,-0.652618408203125,-0.551372051239014,-18.889669418335,1.91534399986267,64,0,64,0
1,1,1,-18.5127010345459,-28.6159057617187,-10.1032047271729,-0.772006988525391,-0.693822383880615,-18.5127010345459,2.01385498046875,64,0,64,0
1,1,1,-17.9478321075439,-29.0095615386963,-11.0617294311523,-0.72117805480957,-0.614288151264191,-17.9478321075439,1.90068817138672,64,0,64,0
1,1,1,-18.2713775634766,-30.3154640197754,-12.0440864562988,-0.606500625610352,-0.543633460998535,-18.2713775634766,2.00512003898621,64,0,64,0
1,1,1,-19.1589546203613,-31.1551456451416,-11.9961910247803,-0.744979858398438,-0.696439385414124,-19.1589546203613,1.90279603004456,64,0,64,0
1,1,1,-17.887336730957,-28.4288368225098,-10.5415000915527,-0.634693145751953,-0.523281812667847,-17.887336730957,2.02111005783081,64,0,64,0
1,1,1,-18.0350379943848,-28.9583835601807,-10.9233455657959,-0.684183120727539,-0.605041801929474,-18.0350379943848,1.8909170627594,64,0,64,0
1,1,1,-19.3609809875488,-29.9857845306396,-10.6248035430908,-0.697795867919922,-0.621459305286408,-19.3609809875488,2.00720310211182,64,0,64,0
1,1,1,-17.5494613647461,-27.9235210418701,-10.374059677124,-0.816249847412109,-0.76127165555954,-17.5494613647461,1.93272399902344,64,0,64,0
1,1,1,-18.2319164276123,-30.1756534576416,-11.9437370300293,-0.732133865356445,-0.648876905441284,-18.2319164276123,2.01997113227844,64,0,64,0
1,1,1,-18.9543972015381,-30.7169170379639,-11.7625198364258,-0.703107833862305,-0.643128335475922,-18.9543972015381,1.92815494537354,64,0,64,0
1,1,1,-19.1687717437744,-28.442403793335,-9.27363204956055,-0.872859954833984,-0.804462194442749,-19.1687717437744,2.04682183265686,64,0,64,0
1,1,1,-17.2964572906494,-26.6272315979004,-9.33077430725098,-0.811561584472656,-0.760060846805573,-17.2964572906494,1.90514802932739,64,0,64,0
1,1,1,-18.0374450683594,-29.0633125305176,-11.0258674621582,-0.673873901367188,-0.590084969997406,-18.0374450683594,2.03888893127441,64,0,64,0
1,1,1,-20.0866661071777,-31.4040107727051,-11.3173446655273,-0.815418243408203,-0.742523372173309,-20.0866661071777,2.06169700622559,64,0,64,0
1,1,1,-17.8695793151855,-30.6649894714355,-12.79541015625,-0.730873107910156,-0.680273354053497,-17.8695793151855,1.9343409538269,64,0,64,0
1,1,1,-18.7672271728516,-32.97900390625,-14.2117767333984,-1.07119369506836,-0.960766613483429,-18.7672271728516,1.89878296852112,64,0,64,0
1,1,1,-19.0838222503662,-32.2556533813477,-13.1718311309814,-0.760105133056641,-0.704857885837555,-19.0838222503662,2.07126879692078,64,0,64,0
1,1,1,-18.2275409698486,-30.7359466552734,-12.5084056854248,-0.887899398803711,-0.773835182189941,-18.2275409698486,2.06548500061035,64,0,64,0
1,1,1,-20.1807708740234,-31.9331398010254,-11.752368927002,-0.809438705444336,-0.738332986831665,-20.1807708740234,1.9865608215332,64,0,64,0
1,1,1,-19.3241939544678,-30.9437637329102,-11.6195697784424,-0.673650741577148,-0.606214344501495,-19.3241939544678,1.94083404541016,64,0,64,0
1,1,1,-19.6920032501221,-31.843994140625,-12.1519908905029,-0.714134216308594,-0.648927271366119,-19.6920032501221,1.88876008987427,64,0,64,0
1,1,1,-19.5197257995605,-31.3087539672852,-11.7890281677246,-0.728033065795898,-0.653873443603516,-19.5197257995605,2.03463697433472,64,0,64,0
1,1,1,-18.9206085205078,-29.8614730834961,-10.9408645629883,-0.72675895690918,-0.646292150020599,-18.9206085205078,1.92024493217468,64,0,64,0
1,1,1,-19.6328620910645,-30.4917488098145,-10.85888671875,-0.853992462158203,-0.802926778793335,-19.6328620910645,2.04209518432617,64,0,64,0
1,1,1,-18.2033977508545,-30.0089149475098,-11.8055171966553,-0.597604751586914,-0.552625119686127,-18.2033977508545,1.8986451625824,64,0,64,0
1,1,1,-18.5983772277832,-29.9365673065186,-11.3381900787354,-0.640666961669922,-0.573863208293915,-18.5983772277832,2.06012582778931,64,0,64,0
1,1,1,-20.1547698974609,-32.0229263305664,-11.8681564331055,-0.854185104370117,-0.818605005741119,-20.1547698974609,1.9130129814148,64,0,64,0
1,1,1,-18.5444297790527,-29.378963470459,-10.8345336914063,-0.777427673339844,-0.726812481880188,-18.5444297790527,2.04567813873291,64,0,64,0
1,1,1,-20.6093406677246,-32.6413040161133,-12.0319633483887,-0.673927307128906,-0.637036681175232,-20.6093406677246,1.91535377502441,64,0,64,0
1,1,1,-21.477352142334,-33.8040962219238,-12.3267440795898,-0.726978302001953,-0.667340517044067,-21.477352142334,2.08342003822327,64,0,64,0
1,1,1,-20.4329795837402,-30.6237087249756,-10.1907291412354,-0.671783447265625,-0.632589995861053,-20.4329795837402,1.91586804389954,64,0,64,0
1,1,1,-19.6144332885742,-30.5142250061035,-10.8997917175293,-0.814933776855469,-0.741546154022217,-19.6144332885742,2.04956078529358,64,0,64,0
1,1,1,-20.6822700500488,-33.1101493835449,-12.4278793334961,-0.745500564575195,-0.69599175453186,-20.6822700500488,1.93018698692322,64,0,64,0
1,1,1,-19.8762588500977,-29.5777797698975,-9.70152091979981,-0.781801223754883,-0.723381817340851,-19.8762588500977,2.09106016159058,64,0,64,0
1,1,1,-18.9189643859863,-28.8115787506104,-9.89261436462402,-0.6873779296875,-0.61276787519455,-18.9189643859863,1.89234113693237,64,0,64,0
1,1,1,-20.3004684448242,-32.4569664001465,-12.1564979553223,-0.772872924804688,-0.68257212638855,-20.3004684448242,2.03391003608704,64,0,64,0
1,1,1,-20.529447555542,-33.6034355163574,-13.0739879608154,-0.746038436889648,-0.695421516895294,-20.529447555542,1.92091703414917,64,0,64,0
1,1,1,-19.5981540679932,-30.635066986084,-11.0369129180908,-0.767148971557617,-0.660655677318573,-19.5981540679932,2.05504107475281,64,0,64,0
1,1,1,-20.4747314453125,-31.8817024230957,-11.4069709777832,-0.730892181396484,-0.662565231323242,-20.4747314453125,1.93836688995361,64,0,64,0
1,1,1,-19.6094284057617,-31.7046566009521,-12.0952281951904,-0.793607711791992,-0.758283734321594,-19.6094284057617,2.08083319664001,64,0,64,0
1,1,1,-19.6705780029297,-28.9205493927002,-9.24997138977051,-0.925130844116211,-0.766458213329315,-19.6705780029297,1.91449904441834,64,0,64,0
1,1,1,-21.1678466796875,-33.4950523376465,-12.327205657959,-0.799148559570313,-0.745381355285645,-21.1678466796875,2.08904504776001,64,0,64,0
1,1,1,-19.3996086120605,-30.1335544586182,-10.7339458465576,-0.607402801513672,-0.560783684253693,-19.3996086120605,1.91420793533325,64,0,64,0
1,1,1,-19.4932708740234,-31.0187950134277,-11.5255241394043,-0.820596694946289,-0.738143920898438,-19.4932708740234,2.08583807945251,64,0,64,0
1,1,1,-20.2433586120605,-30.9564609527588,-10.7131023406982,-0.832332611083984,-0.761246860027313,-20.2433586120605,1.93558311462402,64,0,64,0
1,1,1,-20.3085632324219,-31.0248184204102,-10.7162551879883,-0.750541687011719,-0.631855309009552,-20.3085632324219,2.06524109840393,64,0,64,0
1,1,1,-20.2641315460205,-32.1669540405273,-11.9028224945068,-0.758539199829102,-0.658095836639404,-20.2641315460205,1.94234991073608,64,0,64,0
1,1,1,-22.5488796234131,-33.653751373291,-11.1048717498779,-0.793436050415039,-0.730558335781097,-22.5488796234131,2.08025598526001,64,0,64,0
1,1,1,-19.4912643432617,-30.285228729248,-10.7939643859863,-0.709062576293945,-0.666967034339905,-19.4912643432617,1.91720485687256,64,0,64,0
1,1,1,-21.3349227905273,-31.4202499389648,-10.0853271484375,-0.642900466918945,-0.550738513469696,-21.3349227905273,2.09439396858215,64,0,64,0
1,1,1,-22.435115814209,-34.0960845947266,-11.6609687805176,-0.690912246704102,-0.635832130908966,-22.435115814209,1.94778895378113,64,0,64,0
1,1,1,-20.3995971679687,-31.614221572876,-11.2146244049072,-0.731121063232422,-0.649331986904144,-20.3995971679687,2.07317090034485,64,0,64,0
1,1,1,-20.524730682373,-31.3558521270752,-10.8311214447021,-0.841981887817383,-0.743446826934814,-20.524730682373,1.95987892150879,64,0,64,0
1,1,1,-19.8436794281006,-28.9632225036621,-9.11954307556152,-0.811267852783203,-0.746498048305512,-19.8436794281006,2.07294487953186,64,0,64,0
1,1,1,-20.4949588775635,-31.0175704956055,-10.522611618042,-0.585788726806641,-0.44499808549881,-20.4949588775635,1.9656810760498,64,0,64,0
1,1,1,-22.1852531433105,-32.97509765625,-10.7898445129395,-0.73321533203125,-0.679619073867798,-22.1852531433105,2.06698799133301,64,0,64,0
1,1,1,-20.3119659423828,-29.4015655517578,-9.089599609375,-0.719160079956055,-0.634944617748261,-20.3119659423828,1.91324806213379,64,0,64,0
1,1,1,-21.21875,-30.8840446472168,-9.6652946472168,-0.741470336914063,-0.642248690128326,-21.21875,1.91928100585938,64,0,64,0
1,1,1,-19.5984191894531,-28.1172332763672,-8.51881408691406,-0.795089721679688,-0.736815810203552,-19.5984191894531,2.12259292602539,64,0,64,0
1,1,1,-20.6646518707275,-31.0135307312012,-10.3488788604736,-0.726457595825195,-0.677949130535126,-20.6646518707275,1.96881580352783,64,0,64,0
1,1,1,-19.6277961730957,-28.3436050415039,-8.7158088684082,-0.868217468261719,-0.732744336128235,-19.6277961730957,2.10273694992065,64,0,64,0
1,1,1,-21.7008934020996,-33.2749061584473,-11.5740127563477,-0.68414306640625,-0.624767303466797,-21.7008934020996,1.93434691429138,64,0,64,0
1,1,1,-21.0946865081787,-33.655158996582,-12.5604724884033,-0.768457412719727,-0.713036000728607,-21.0946865081787,2.08717608451843,64,0,64,0
1,1,1,-21.8914241790771,-34.9768295288086,-13.0854053497314,-0.811771392822266,-0.758009195327759,-21.8914241790771,1.92646598815918,64,0,64,0
1,1,1,-21.0718288421631,-31.731143951416,-10.6593151092529,-0.829761505126953,-0.714219272136688,-21.0718288421631,2.06198191642761,64,0,64,0
1,1,1,-22.0966758728027,-31.6728134155273,-9.57613754272461,-0.852409362792969,-0.784935891628265,-22.0966758728027,1.96029686927795,64,0,64,0
1,1,1,-20.8606777191162,-30.5881481170654,-9.72747039794922,-0.800907135009766,-0.743695139884949,-20.8606777191162,2.05478620529175,64,0,64,0
1,1,1,-21.1973342895508,-32.7182350158691,-11.5209007263184,-0.735500335693359,-0.65753173828125,-21.1973342895508,1.95079803466797,64,0,64,0
1,1,1,-22.1746006011963,-31.2884178161621,-9.11381721496582,-0.738555908203125,-0.664605021476746,-22.1746006011963,2.09802007675171,64,0,64,0
1,1,1,-21.6451969146728,-31.0677757263184,-9.42257881164551,-0.879337310791016,-0.76020348072052,-21.6451969146728,2.1068069934845,64,0,64,0
1,1,1,-21.0021915435791,-29.6995391845703,-8.69734764099121,-0.811643600463867,-0.739272177219391,-21.0021915435791,1.93965005874634,64,0,64,0
1,1,1,-21.6509132385254,-31.3953113555908,-9.74439811706543,-0.676860809326172,-0.61826479434967,-21.6509132385254,2.08663606643677,64,0,64,0
1,1,1,-21.8112735748291,-32.1115493774414,-10.3002758026123,-0.786872863769531,-0.69853413105011,-21.8112735748291,1.97581696510315,64,0,64,0
1,1,1,-21.9929733276367,-31.4511566162109,-9.45818328857422,-0.887550354003906,-0.815192401409149,-21.9929733276367,2.08022403717041,64,0,64,0
1,1,1,-22.2615356445313,-32.30908203125,-10.0475463867188,-0.728353500366211,-0.676973819732666,-22.2615356445313,1.95765995979309,64,0,64,0
1,1,1,-22.7940330505371,-33.5479202270508,-10.7538871765137,-0.673389434814453,-0.619233846664429,-22.7940330505371,2.11643981933594,64,0,64,0
1,1,1,-23.6394443511963,-34.091121673584,-10.4516773223877,-0.710977554321289,-0.656569540500641,-23.6394443511963,1.96472787857056,64,0,64,0
1,1,1,-21.7886695861816,-31.7544364929199,-9.96576690673828,-0.758224487304688,-0.696026742458344,-21.7886695861816,2.07343196868896,64,0,64,0
1,1,1,-22.5253601074219,-32.7956809997559,-10.270320892334,-0.86943244934082,-0.826569616794586,-22.5253601074219,1.97848701477051,64,0,64,0
1,1,1,-21.7459030151367,-31.4791603088379,-9.73325729370117,-0.770427703857422,-0.711375176906586,-21.7459030151367,2.10319113731384,64,0,64,0
1,1,1,-22.8176593780518,-34.3807258605957,-11.5630664825439,-0.708793640136719,-0.596648097038269,-22.8176593780518,1.94577693939209,64,0,64,0
1,1,1,-22.817361831665,-32.3142127990723,-9.49685096740723,-0.70843505859375,-0.615011692047119,-22.817361831665,2.07426786422729,64,0,64,0
1,1,1,-22.7696228027344,-33.3617935180664,-10.592170715332,-0.698404312133789,-0.612024962902069,-22.7696228027344,1.96517014503479,64,0,64,0
1,1,1,-22.1906147003174,-31.177059173584,-8.9864444732666,-0.869709014892578,-0.807882189750671,-22.1906147003174,2.05499386787415,64,0,64,0
1,1,1,-23.7688102722168,-35.1615371704102,-11.3927268981934,-0.703632354736328,-0.649391353130341,-23.7688102722168,1.93557119369507,64,0,64,0
1,1,1,-25.6489429473877,-39.7848892211914,-14.1359462738037,-0.780288696289063,-0.714130759239197,-25.6489429473877,1.93543601036072,64,0,64,0
1,1,1,-23.8496246337891,-35.070556640625,-11.2209320068359,-0.847179412841797,-0.709276020526886,-23.8496246337891,2.07450795173645,64,0,64,0
1,1,1,-22.8368606567383,-33.3743896484375,-10.5375289916992,-0.746021270751953,-0.70414412021637,-22.8368606567383,1.97337913513184,64,0,64,0
1,1,1,-24.368091583252,-32.6878433227539,-8.31975173950195,-0.764738082885742,-0.679938733577728,-24.368091583252,2.10479092597961,64,0,64,0
1,1,1,-23.7060317993164,-33.8410530090332,-10.1350212097168,-0.839994430541992,-0.76688015460968,-23.7060317993164,1.970370054245,64,0,64,0
1,1,1,-23.7658081054687,-37.3953247070312,-13.6295166015625,-0.814397811889648,-0.76457142829895,-23.7658081054687,2.08447694778442,64,0,64,0
1,1,1,-24.0643482208252,-34.3829193115234,-10.3185710906982,-0.675624847412109,-0.611667394638062,-24.0643482208252,1.99852013587952,64,0,64,0
1,1,1,-24.7879390716553,-35.0445556640625,-10.2566165924072,-0.843843460083008,-0.757951498031616,-24.7879390716553,2.08482789993286,64,0,64,0
1,1,1,-24.2421417236328,-33.8058204650879,-9.56367874145508,-0.746919631958008,-0.616899013519287,-24.2421417236328,2.09203314781189,64,0,64,0
1,1,1,-25.5667095184326,-35.0713882446289,-9.50467872619629,-0.790647506713867,-0.689350485801697,-25.5667095184326,2.01302814483643,64,0,64,0
1,1,1,-25.0529727935791,-33.7203178405762,-8.66734504699707,-0.664817810058594,-0.614477872848511,-25.0529727935791,2.11262702941895,64,0,64,0
1,1,1,-26.1865310668945,-36.6283111572266,-10.441780090332,-0.744663238525391,-0.617585480213165,-26.1865310668945,1.97650408744812,64,0,64,0
1,1,1,-24.6453666687012,-33.8833770751953,-9.23801040649414,-0.898813247680664,-0.677741527557373,-24.6453666687012,2.07462120056152,64,0,64,0
1,1,1,-24.3124904632568,-33.7168807983398,-9.40439033508301,-0.721908569335938,-0.630715310573578,-24.3124904632568,1.94311499595642,64,0,64,0
1,1,1,-24.366886138916,-36.2126274108887,-11.8457412719727,-0.678197860717773,-0.635809719562531,-24.366886138916,2.04178214073181,64,0,64,0
1,1,1,-26.1394367218018,-35.6138458251953,-9.47440910339356,-0.904661178588867,-0.824853479862213,-26.1394367218018,1.93702101707459,64,0,64,0
1,1,1,-25.6179714202881,-36.1992874145508,-10.5813159942627,-0.662881851196289,-0.60590010881424,-25.6179714202881,2.05925297737122,64,0,64,0
1,1,1,-24.8534126281738,-35.7010765075684,-10.8476638793945,-0.936256408691406,-0.752785444259644,-24.8534126281738,1.91488409042358,64,0,64,0
1,1,1,-24.3433952331543,-34.8359069824219,-10.4925117492676,-0.813772201538086,-0.681848883628845,-24.3433952331543,2.04109191894531,64,0,64,0
1,1,1,-23.9432506561279,-34.618522644043,-10.675271987915,-0.87388801574707,-0.808407366275787,-23.9432506561279,2.09860587120056,64,0,64,0
1,1,1,-24.3529262542725,-33.5739059448242,-9.22097969055176,-0.685630798339844,-0.595637798309326,-24.3529262542725,1.95400094985962,64,0,64,0
1,1,1,-24.8080558776855,-36.1079788208008,-11.2999229431152,-0.795818328857422,-0.672669291496277,-24.8080558776855,2.05438208580017,64,0,64,0
1,1,1,-25.0020484924316,-33.6333808898926,-8.63133239746094,-0.711198806762695,-0.63218605518341,-25.0020484924316,1.92391490936279,64,0,64,0
1,1,1,-24.8614883422852,-35.6622695922852,-10.80078125,-0.79429817199707,-0.740798771381378,-24.8614883422852,2.06657886505127,64,0,64,0
1,1,1,-25.252836227417,-36.1387481689453,-10.8859119415283,-0.709907531738281,-0.681325316429138,-25.252836227417,1.94966411590576,64,0,64,0
1,1,1,-24.2376346588135,-32.9628524780273,-8.72521781921387,-0.934913635253906,-0.838763058185577,-24.2376346588135,2.1211998462677,64,0,64,0
1,1,1,-25.0908756256104,-34.320613861084,-9.22973823547363,-0.915679931640625,-0.860027074813843,-25.0908756256104,1.96474385261536,64,0,64,0
1,1,1,-25.7806854248047,-37.4280624389648,-11.6473770141602,-0.618009567260742,-0.576279401779175,-25.7806854248047,2.05875706672668,64,0,64,0
1,1,1,-24.7265682220459,-34.3952865600586,-9.6687183380127,-0.790153503417969,-0.715455532073975,-24.7265682220459,1.97606897354126,64,0,64,0
1,1,1,-24.4553680419922,-32.893684387207,-8.43831634521484,-0.767955780029297,-0.660754859447479,-24.4553680419922,2.07071495056152,64,0,64,0
1,1,1,-25.2287483215332,-36.6774291992188,-11.4486808776855,-0.655509948730469,-0.490679979324341,-25.2287483215332,1.95180892944336,64,0,64,0
1,1,1,-23.82080078125,-33.2926406860352,-9.47183990478516,-0.755767822265625,-0.670159637928009,-23.82080078125,2.07380700111389,64,0,64,0
